Area,Bedrooms,Bathrooms,Floors,YearBuilt,Price,Location_Downtown,Location_Rural,Location_Suburban,Location_Urban,Condition_Excellent,Condition_Fair,Condition_Good,Condition_Poor,Cluster
3705,1,1,1,2022,323010,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1314,2,3,3,1907,53889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
845,4,1,3,1928,168194,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2849,1,1,3,1910,174714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
862,3,1,1,2000,605623,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2943,3,3,3,1917,100547,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2765,2,2,2,1954,207234,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2688,4,2,3,1949,794809,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3505,4,2,1,1913,730047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3781,4,1,2,2017,935188,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1484,2,3,3,1973,323139,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2139,4,1,2,1998,499704,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1327,3,2,2,1908,52631,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3230,1,2,1,1998,187039,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4031,3,3,2,1910,924726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4951,3,1,2,1962,399422,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3435,1,4,1,2007,638759,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4376,3,4,1,1975,349260,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
626,2,2,1,1966,928548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3677,1,3,2,1952,477443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3556,3,1,2,1938,707302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1103,5,1,2,1977,621952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3949,3,2,1,1955,733429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4646,2,2,3,1927,137342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4033,4,1,2,1974,64407,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3867,3,1,3,1938,163926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3868,4,2,1,1924,371345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4297,5,1,2,1920,916525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2292,3,4,3,1909,497564,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3361,1,2,2,1942,787341,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3976,4,1,2,1914,592166,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3917,5,2,2,1982,133100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2145,1,3,3,1947,915061,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1705,1,2,1,1985,498636,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3530,1,2,2,1920,544308,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3372,1,3,1,1959,273059,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3572,3,4,1,2015,617456,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2354,3,1,3,2007,300396,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4521,3,3,3,1995,824769,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3208,5,2,1,1949,367006,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4002,5,1,2,1922,78004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1832,5,3,3,1912,856903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
701,2,1,2,1968,574252,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4007,5,1,2,1903,666108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4712,3,3,2,1991,241239,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1074,3,1,1,1977,676517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1036,2,4,2,1971,527044,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2125,2,3,1,1908,901740,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2622,5,4,1,2020,396113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
885,4,2,2,2014,64568,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3781,2,1,2,1934,583754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
974,1,2,2,2000,272129,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
917,3,2,2,1920,631612,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4100,1,1,1,1957,938640,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1454,3,3,2,1917,196539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1705,3,1,2,1996,650243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4620,2,2,1,1971,197748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2490,2,2,3,2014,144791,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4072,1,3,3,2012,736874,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4880,3,1,1,1980,945150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4658,1,2,3,1942,596938,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3213,4,4,1,1994,400434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2703,1,2,2,1997,127701,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3620,5,2,2,1905,847115,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1466,1,3,3,1985,279164,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3932,5,4,2,1977,503035,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1188,5,2,3,1966,655266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4743,5,2,3,1911,579148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4201,4,4,2,1999,709089,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
841,1,1,2,1911,605639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2224,1,1,3,2008,555920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4922,4,2,2,1965,374888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2292,3,2,1,1901,729706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2259,2,1,2,1914,956630,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3712,1,3,2,1922,910587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1489,2,4,1,1928,171449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2762,4,4,2,1980,650988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2982,3,3,2,1995,809774,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1451,3,3,3,1906,843387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
1222,3,3,2,1993,307571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3889,4,3,2,1927,513506,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2579,5,3,1,1913,487509,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3217,5,3,3,1943,766696,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2832,2,4,3,1929,858094,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3876,5,3,3,1980,580696,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2000,5,1,2,1931,745763,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
785,3,3,3,2009,313369,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
3995,3,3,1,1969,979700,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2565,2,4,3,2014,513002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1268,1,4,1,1987,196444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3557,2,3,3,1905,831608,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4789,2,4,3,1926,591567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2661,4,2,1,1981,160401,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3793,4,4,3,1987,276801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1446,2,4,3,2000,821668,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3835,2,4,3,2019,553575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4650,2,4,2,1923,928836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1981,5,1,1,2001,219259,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2401,4,1,3,1933,297145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3951,2,1,1,1939,360625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4564,3,3,1,1946,733835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
554,3,3,1,1978,94552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2323,5,2,3,1974,249041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3962,5,1,3,1985,257606,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3579,1,3,1,2017,804965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1332,1,4,2,1923,836157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4908,1,4,1,1964,450074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3306,5,1,2,1917,779846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
2990,5,2,1,1943,124474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
827,5,2,1,1975,337312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3810,3,4,1,1956,606387,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3800,5,2,3,2006,252252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4175,3,1,2,1927,814742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3554,1,4,2,2003,373599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2643,1,3,1,2023,628528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1811,1,3,3,1970,386940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3691,2,2,3,1922,891024,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3038,2,4,2,1984,835034,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4483,4,4,3,1933,434325,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
664,4,3,2,1910,302051,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4777,4,4,2,1985,151611,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1322,2,4,2,2005,632334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1443,2,4,3,1934,824756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4925,4,2,2,2015,66488,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
1274,4,4,2,1992,239913,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2698,5,1,1,1941,430665,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3656,4,2,2,1927,967899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4742,5,4,2,2022,758029,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4195,3,4,1,1981,716205,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3952,2,1,1,1977,741419,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1414,4,2,3,1981,68394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1808,2,3,2,1991,930425,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4677,2,3,3,1923,226978,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1013,2,2,3,1907,109332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2420,3,4,1,2005,218377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4094,1,4,3,2017,92628,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1909,4,3,2,2008,857784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3690,1,3,1,1952,529898,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4991,1,3,2,1971,919403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2055,1,1,2,1903,101993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1304,2,3,1,1990,220458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1779,5,1,2,1999,939459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4077,2,2,1,1904,500281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3401,2,4,2,1996,956644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1887,1,3,1,1948,528720,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3261,2,4,3,1997,556357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3179,1,4,2,1929,58539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
2606,5,3,1,1971,182335,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
4723,4,3,2,2002,456521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3268,1,2,2,1962,890249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4453,5,1,2,1946,991902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3686,4,1,1,1925,290310,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
3780,3,4,3,1956,256873,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3073,1,3,3,1936,361251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
3099,1,2,3,1997,999656,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4533,3,2,1,1906,536476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
736,3,2,3,1939,998128,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1804,1,2,1,1991,965672,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3930,3,2,2,1938,411799,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1801,2,1,2,1961,630420,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3041,4,1,3,2002,962133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2551,4,1,1,1991,155494,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
941,4,3,2,1977,889411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2576,2,4,1,1952,894445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3680,3,2,1,2013,275997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3157,5,3,2,2001,638085,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4298,3,2,1,1903,101798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1304,1,1,2,2005,722010,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
574,4,3,2,1981,469230,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2675,3,1,2,2007,650709,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4424,5,2,1,2011,319578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2589,1,2,2,1924,866460,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
540,2,4,1,1906,640846,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2581,2,2,2,2001,860763,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
2122,5,1,2,1927,117573,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
841,1,2,3,1968,703761,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4552,4,4,3,1966,517508,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2574,3,4,3,2007,227398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1145,1,1,1,1994,395123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4763,2,3,1,2010,840555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1109,5,2,2,2005,328747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
954,5,4,2,2021,378085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3453,3,2,2,1919,92597,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
2208,5,2,2,1982,768598,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3972,5,3,1,2011,920670,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3469,1,4,2,2023,485935,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
3528,4,2,2,1910,797146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3181,3,4,3,2003,353895,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4129,1,1,2,1966,962894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
4725,4,1,2,1986,136978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3567,1,2,2,1906,329837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1886,1,4,1,1922,532757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4276,5,2,3,1960,218769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3366,4,4,2,1970,406668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3863,3,4,2,2009,410013,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4624,3,3,3,1933,735352,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
648,4,3,2,2005,375969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4350,5,3,1,1918,714882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2558,2,2,2,1957,442619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1636,1,3,1,1908,881838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
686,5,3,1,1947,288078,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3354,4,1,2,2014,290140,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1750,1,4,3,1981,717481,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1833,3,4,1,1940,697659,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4693,2,3,3,1947,457435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4650,3,4,2,1944,838049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3211,4,1,1,2005,93016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
2285,1,1,2,1924,493888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1250,4,3,3,2015,336420,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
2262,1,1,2,1977,805247,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4420,5,4,2,2007,384384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4960,2,2,1,1924,942724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
981,5,4,2,1918,236807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
653,5,2,2,1938,592247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2024,4,3,2,2018,602810,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
2620,2,2,1,1978,499303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2843,1,1,3,1979,453169,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1740,1,4,3,1926,76567,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2
560,3,2,2,2003,503739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1438,1,4,1,1973,112708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2139,4,3,2,1962,176206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4620,5,3,3,1967,596848,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4726,5,1,1,2014,632678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4069,5,3,3,1918,700060,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1752,2,2,3,1927,511365,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4703,1,3,1,1984,357248,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
671,4,1,1,2022,632093,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1958,2,4,2,2010,286109,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4049,3,4,2,1977,545951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4697,4,3,3,1932,336640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2822,4,2,1,2011,788661,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2136,4,1,1,1909,141257,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
3615,5,2,2,1982,53515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
4590,4,1,3,1929,578742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3504,1,3,3,1921,287145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
829,4,1,2,1902,72873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4140,5,1,1,2000,910352,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4394,4,3,2,2004,325871,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4607,3,2,2,1981,702664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1841,3,3,2,1974,643358,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
4163,5,1,2,1947,935491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
715,1,3,1,1901,698852,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
838,1,1,2,1975,278497,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4562,2,3,1,1953,691501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2
3208,5,4,2,1905,755339,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3652,4,4,3,2006,599753,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2250,5,3,1,2022,234972,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2921,2,2,3,1939,634087,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1209,5,1,2,2007,560237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4226,5,4,2,1992,670417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4142,2,2,2,2022,464546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4493,1,1,1,1993,713662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
988,4,4,3,1901,419432,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
546,2,4,1,1972,293761,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
3859,3,3,1,2010,292821,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
900,1,1,2,1901,62875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
4490,3,2,3,1992,601507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3657,1,2,2,1996,872614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4845,4,2,1,1973,785901,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
890,4,1,2,1997,485485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4353,5,2,3,2007,391925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4930,3,2,2,1954,56457,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1128,1,2,3,1971,974253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
4732,4,3,3,2000,83064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
3430,2,3,2,2017,977325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
2021,4,1,1,1959,689544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1326,2,1,2,1996,934729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2000,1,2,1,2010,808947,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3794,4,3,1,1905,259727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
2919,4,4,2,2007,975168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1434,1,4,1,2003,210353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
3542,4,2,1,2008,832351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4997,2,2,2,1918,286887,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2
1966,4,3,2,1995,475037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
4061,3,3,2,1926,809129,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
1114,5,3,1,1900,992151,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1682,2,1,3,2006,644206,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3723,3,1,1,2015,263057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
3167,1,2,3,1932,526015,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
630,2,1,2,1939,926611,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3483,5,3,3,1931,387088,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4778,5,3,2,1968,139142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4959,1,1,2,1916,77603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
538,1,4,3,1907,882890,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
